Date,New Deaths_x,crude_COVID_rate,aa_COVID_rate,New Cases,New Deaths_y,New Recovered,Total Cases,Total Deaths,Total Recovered
2022-04-02,23824.669230769232,161.6073076923077,132.8276923076923,131.42857142857142,4.371428571428571,270.7142857142857,343887.8857142857,8874.771428571428,329409.0
2022-04-09,23879.0,164.33076923076922,135.03846153846155,83.88571428571429,2.342857142857143,223.54285714285714,344664.34285714285,8895.342857142858,331552.8
2022-04-16,23944.253846153846,165.34807692307692,135.8776923076923,34.457142857142856,1.3714285714285714,157.0857142857143,345100.3714285714,8909.42857142857,332755.0571428572
2022-04-23,23939.061538461538,168.90884615384616,138.77846153846153,29.857142857142858,1.4857142857142858,118.51428571428572,345357.6857142857,8922.857142857143,335319.4
2022-04-30,23975.653846153848,169.14653846153846,138.97615384615384,18.82857142857143,0.9714285714285714,34.05714285714286,345530.7428571429,8933.514285714286,336142.0857142857
2022-05-07,24022.73076923077,166.90615384615384,137.13615384615386,12.457142857142857,0.8,17.457142857142856,345611.22857142857,8939.942857142858,336298.85714285716
2022-05-14,24070.423076923078,165.56076923076924,136.03615384615384,17.6,0.3142857142857143,23.82857142857143,345743.54285714286,8944.6,336513.8857142857
2022-05-21,24090.13076923077,167.53,137.64,15.028571428571428,0.34285714285714286,14.542857142857143,345848.97142857144,8948.142857142857,336689.22857142857
2022-05-28,24154.384615384617,167.03115384615384,137.23307692307694,15.942857142857143,0.34285714285714286,14.085714285714285,345952.4285714286,8950.971428571429,336832.71428571426
2022-06-04,24167.6,167.35115384615384,137.5046153846154,22.65714285714286,0.34285714285714286,14.771428571428572,346080.45714285714,8953.028571428571,336943.6857142857
2022-06-11,24197.423076923078,164.37115384615385,135.07153846153847,32.8,0.17142857142857143,21.37142857142857,346281.8,8954.714285714286,337070.4
2022-06-18,24275.923076923078,164.72423076923076,135.36,72.22857142857143,0.2571428571428571,29.857142857142858,346680.14285714284,8957.0,337264.9142857143
2022-06-25,24323.084615384614,162.60538461538462,133.6423076923077,104.6,0.17142857142857143,61.285714285714285,347355.14285714284,8958.514285714286,337601.14285714284
2022-07-02,24382.584615384614,164.63846153846154,135.31384615384616,102.51428571428572,0.2857142857142857,103.68571428571428,348131.2,8960.114285714286,338207.82857142854
2022-07-09,24448.292307692307,160.06692307692308,131.58923076923077,154.6,0.22857142857142856,112.68571428571428,349069.82857142854,8962.285714285714,338973.4
2022-07-16,24537.63076923077,163.8776923076923,134.71,247.4,0.34285714285714286,154.25714285714287,350366.0571428572,8965.257142857143,339879.77142857143
2022-07-23,24561.553846153845,165.23346153846154,135.82,282.48571428571427,0.5142857142857142,234.42857142857142,352244.02857142856,8968.8,341041.6285714286
2022-07-30,24658.407692307694,162.41884615384615,133.5476923076923,308.45714285714286,0.7428571428571429,244.0,354450.6285714286,8973.314285714287,342674.8
2022-08-06,24737.923076923078,164.57038461538463,135.30307692307693,311.7142857142857,0.5714285714285714,276.8857142857143,356610.8857142857,8978.942857142858,344730.85714285716
2022-08-13,24849.923076923078,164.2276923076923,135.02923076923076,291.6857142857143,1.1714285714285715,288.6,358761.34285714285,8986.114285714286,346718.7428571429
2022-08-20,24886.30769230769,165.51961538461538,136.08692307692309,281.25714285714287,1.2571428571428571,247.62857142857143,360662.8857142857,8995.0,348665.14285714284
2022-08-27,24968.138461538463,167.6373076923077,137.81307692307692,238.22857142857143,0.8571428571428571,143.37142857142857,362461.14285714284,9002.371428571429,350695.8
2022-09-03,25035.276923076923,168.07807692307694,138.16846153846154,186.25714285714287,1.3142857142857143,228.45714285714286,363986.9142857143,9010.257142857143,352522.8
2022-09-10,25123.553846153845,170.14346153846154,139.86461538461538,149.0857142857143,0.9428571428571428,176.77142857142857,365174.02857142856,9017.457142857143,354166.6285714286
